2021-06-07 10:47:23 idx 11 case volume-2 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 10:47:29 idx 12 case volume-22 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 10:47:36 idx 13 case volume-24 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 10:47:42 idx 14 case volume-3 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 10:47:47 idx 15 case volume-44 mean_dice 0.144838 mean_hd95 67.238382
2021-06-07 10:47:55 idx 16 case volume-55 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 10:48:05 idx 17 case volume-56 mean_dice 0.016322 mean_hd95 134.164078
2021-06-07 10:48:14 idx 18 case volume-64 mean_dice 0.537523 mean_hd95 13.341664
2021-06-07 10:48:17 idx 19 case volume-67 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 10:48:23 idx 20 case volume-68 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 10:48:31 idx 21 case volume-70 mean_dice 0.020693 mean_hd95 50.687770
2021-06-07 10:48:40 idx 22 case volume-76 mean_dice 0.431157 mean_hd95 62.203296
2021-06-07 10:48:42 idx 23 case volume-77 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 10:48:49 idx 24 case volume-79 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 10:48:57 idx 25 case volume-82 mean_dice 0.059372 mean_hd95 15.264338
2021-06-07 10:49:03 idx 26 case volume-86 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 10:49:03 15 Mean class 1 mean_dice 0.058105 mean_hd95 20.476237
2021-06-07 10:49:03 Testing performance in best val model: mean_dice : 0.058105 mean_hd95 : 20.476237
2021-06-07 10:49:11 iters:10000/133200, loss:0.0061, accuracy:0.9978
2021-06-07 10:50:29 iters:10100/133200, loss:0.0063, accuracy:0.9978
2021-06-07 10:51:41 iters:10200/133200, loss:0.0059, accuracy:0.9979
2021-06-07 10:52:52 iters:10300/133200, loss:0.0061, accuracy:0.998
2021-06-07 10:54:04 iters:10400/133200, loss:0.0060, accuracy:0.998
2021-06-07 10:55:16 iters:10500/133200, loss:0.0065, accuracy:0.9977
2021-06-07 10:56:28 iters:10600/133200, loss:0.0063, accuracy:0.9978
2021-06-07 10:57:41 iters:10700/133200, loss:0.0057, accuracy:0.998
2021-06-07 10:58:52 iters:10800/133200, loss:0.0061, accuracy:0.9979
2021-06-07 11:00:04 iters:10900/133200, loss:0.0057, accuracy:0.9981
2021-06-07 11:01:16 iters:11000/133200, loss:0.0059, accuracy:0.998
2021-06-07 11:02:35 iters:11100/133200, loss:0.0060, accuracy:0.9979
2021-06-07 11:03:47 iters:11200/133200, loss:0.0063, accuracy:0.9978
2021-06-07 11:04:59 iters:11300/133200, loss:0.0062, accuracy:0.9979
2021-06-07 11:06:12 iters:11400/133200, loss:0.0055, accuracy:0.9981
2021-06-07 11:07:24 iters:11500/133200, loss:0.0061, accuracy:0.9979
2021-06-07 11:08:36 iters:11600/133200, loss:0.0062, accuracy:0.9978
2021-06-07 11:09:48 iters:11700/133200, loss:0.0058, accuracy:0.998
2021-06-07 11:11:00 iters:11800/133200, loss:0.0060, accuracy:0.998
2021-06-07 11:12:12 iters:11900/133200, loss:0.0057, accuracy:0.998
2021-06-07 11:13:25 iters:12000/133200, loss:0.0059, accuracy:0.998
2021-06-07 11:14:44 iters:12100/133200, loss:0.0062, accuracy:0.9979
2021-06-07 11:15:55 iters:12200/133200, loss:0.0060, accuracy:0.9979
2021-06-07 11:17:07 iters:12300/133200, loss:0.0055, accuracy:0.9982
2021-06-07 11:18:19 iters:12400/133200, loss:0.0057, accuracy:0.9981
2021-06-07 11:19:31 iters:12500/133200, loss:0.0060, accuracy:0.9979
2021-06-07 11:20:43 iters:12600/133200, loss:0.0056, accuracy:0.9982
2021-06-07 11:21:56 iters:12700/133200, loss:0.0056, accuracy:0.9981
2021-06-07 11:23:08 iters:12800/133200, loss:0.0060, accuracy:0.9979
2021-06-07 11:24:20 iters:12900/133200, loss:0.0058, accuracy:0.998
2021-06-07 11:25:32 iters:13000/133200, loss:0.0053, accuracy:0.9981
2021-06-07 11:26:51 iters:13100/133200, loss:0.0058, accuracy:0.998
2021-06-07 11:28:03 iters:13200/133200, loss:0.0056, accuracy:0.9981
2021-06-07 11:29:15 iters:13300/133200, loss:0.0059, accuracy:0.998
2021-06-07 11:29:29 27 test iterations per epoch
2021-06-07 11:29:36 idx 0 case volume-0 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 11:29:47 idx 1 case volume-101 mean_dice 0.302916 mean_hd95 40.003749
2021-06-07 11:29:49 idx 2 case volume-103 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 11:29:55 idx 3 case volume-105 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 11:30:05 idx 4 case volume-108 mean_dice 0.240410 mean_hd95 20.445048
2021-06-07 11:30:11 idx 5 case volume-109 mean_dice 0.002600 mean_hd95 99.000000
2021-06-07 11:30:17 idx 6 case volume-110 mean_dice 0.064929 mean_hd95 100.244701
2021-06-07 11:30:22 idx 7 case volume-111 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 11:30:27 idx 8 case volume-113 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 11:30:36 idx 9 case volume-17 mean_dice 0.044548 mean_hd95 38.954460
2021-06-07 11:30:39 idx 10 case volume-19 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 11:30:45 idx 11 case volume-2 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 11:30:53 idx 12 case volume-22 mean_dice 0.019603 mean_hd95 21.000000
2021-06-07 11:30:58 idx 13 case volume-24 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 11:31:04 idx 14 case volume-3 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 11:31:09 idx 15 case volume-44 mean_dice 0.187741 mean_hd95 67.364679
2021-06-07 11:31:17 idx 16 case volume-55 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 11:31:28 idx 17 case volume-56 mean_dice 0.144746 mean_hd95 113.476870
2021-06-07 11:31:36 idx 18 case volume-64 mean_dice 0.679862 mean_hd95 10.488088
2021-06-07 11:31:40 idx 19 case volume-67 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 11:31:46 idx 20 case volume-68 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 11:31:53 idx 21 case volume-70 mean_dice 0.257961 mean_hd95 44.960537
2021-06-07 11:32:03 idx 22 case volume-76 mean_dice 0.522422 mean_hd95 43.874822
2021-06-07 11:32:05 idx 23 case volume-77 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 11:32:12 idx 24 case volume-79 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 11:32:20 idx 25 case volume-82 mean_dice 0.347751 mean_hd95 10.862780
2021-06-07 11:32:25 idx 26 case volume-86 mean_dice 0.000000 mean_hd95 0.000000
2021-06-07 11:32:25 20 Mean class 1 mean_dice 0.104277 mean_hd95 22.617620
2021-06-07 11:32:25 Testing performance in best val model: mean_dice : 0.104277 mean_hd95 : 22.617620
2021-06-07 11:33:23 iters:13400/133200, loss:0.0058, accuracy:0.998
2021-06-07 11:34:35 iters:13500/133200, loss:0.0055, accuracy:0.9981
2021-06-07 11:35:47 iters:13600/133200, loss:0.0059, accuracy:0.998
2021-06-07 11:36:58 iters:13700/133200, loss:0.0055, accuracy:0.9981
2021-06-07 11:38:10 iters:13800/133200, loss:0.0061, accuracy:0.9979
2021-06-07 11:39:22 iters:13900/133200, loss:0.0052, accuracy:0.9982
2021-06-07 11:40:35 iters:14000/133200, loss:0.0058, accuracy:0.998
